"date","sourdough_hits","state"
2020-05-06,31,"Arizona"
2020-05-07,43,"Arizona"
2020-05-08,46,"Arizona"
2020-05-09,45,"Arizona"
2020-05-10,50,"Arizona"
2020-05-11,45,"Arizona"
2020-05-12,44,"Arizona"
2020-05-13,23,"Arizona"
2020-05-14,38,"Arizona"
2020-05-15,36,"Arizona"
2020-05-16,65,"Arizona"
2020-02-18,57,"Alaska"
2020-02-19,19,"Alaska"
2020-02-20,28,"Alaska"
2020-02-21,18,"Alaska"
2020-02-22,21,"Alaska"
2020-02-23,0,"Alaska"
2020-02-24,19,"Alaska"
2020-02-25,0,"Alaska"
2020-02-26,18,"Alaska"
2020-02-27,0,"Alaska"
2020-02-28,18,"Alaska"
2020-02-29,21,"Alaska"
2020-03-01,21,"Alaska"
2020-03-02,36,"Alaska"
2020-03-03,18,"Alaska"
2020-03-04,0,"Alaska"
2020-03-05,18,"Alaska"
2020-03-06,28,"Alaska"
2020-03-07,0,"Alaska"
2020-03-08,22,"Alaska"
2020-03-09,35,"Alaska"
2020-03-10,19,"Alaska"
2020-03-11,19,"Alaska"
2020-03-12,18,"Alaska"
2020-03-13,36,"Alaska"
2020-03-14,0,"Alaska"
2020-03-15,0,"Alaska"
2020-03-16,18,"Alaska"
2020-03-17,0,"Alaska"
2020-03-18,17,"Alaska"
2020-03-19,18,"Alaska"
2020-03-20,34,"Alaska"
2020-03-21,43,"Alaska"
2020-03-22,38,"Alaska"
2020-03-23,33,"Alaska"
2020-03-24,42,"Alaska"
2020-03-25,22,"Alaska"
2020-03-26,16,"Alaska"
2020-03-27,68,"Alaska"
2020-03-28,52,"Alaska"
2020-03-29,26,"Alaska"
2020-03-30,45,"Alaska"
2020-03-31,23,"Alaska"
2020-04-01,26,"Alaska"
2020-04-02,20,"Alaska"
2020-04-03,36,"Alaska"
2020-04-04,71,"Alaska"
2020-04-05,41,"Alaska"
2020-04-06,46,"Alaska"
2020-04-07,41,"Alaska"
2020-04-08,30,"Alaska"
2020-04-09,42,"Alaska"
2020-04-10,24,"Alaska"
2020-04-11,60,"Alaska"
2020-04-12,71,"Alaska"
2020-04-13,26,"Alaska"
2020-04-14,45,"Alaska"
2020-04-15,44,"Alaska"
2020-04-16,37,"Alaska"
2020-04-17,51,"Alaska"
2020-04-18,47,"Alaska"
2020-04-19,35,"Alaska"
2020-04-20,35,"Alaska"
2020-04-21,61,"Alaska"
2020-04-22,41,"Alaska"
2020-04-23,20,"Alaska"
2020-04-24,31,"Alaska"
2020-04-25,35,"Alaska"
2020-04-26,48,"Alaska"
2020-04-27,32,"Alaska"
2020-04-28,43,"Alaska"
2020-04-29,26,"Alaska"
2020-04-30,36,"Alaska"
2020-05-01,31,"Alaska"
2020-05-02,24,"Alaska"
2020-05-03,39,"Alaska"
2020-05-04,26,"Alaska"
2020-05-05,23,"Alaska"
2020-05-06,22,"Alaska"
2020-05-07,31,"Alaska"
2020-05-08,27,"Alaska"
2020-05-09,19,"Alaska"
2020-05-10,20,"Alaska"
2020-05-11,34,"Alaska"
2020-05-12,16,"Alaska"
2020-05-13,0,"Alaska"
2020-05-14,17,"Alaska"
2020-05-15,22,"Alaska"
2020-05-16,100,"Alaska"
2020-02-18,15,"Alabama"
2020-02-19,17,"Alabama"
2020-02-20,0,"Alabama"
2020-02-21,18,"Alabama"
2020-02-22,21,"Alabama"
2020-02-23,21,"Alabama"
2020-02-24,26,"Alabama"
2020-02-25,17,"Alabama"
2020-02-26,17,"Alabama"
2020-02-27,17,"Alabama"
2020-02-28,18,"Alabama"
2020-02-29,21,"Alabama"
2020-03-01,21,"Alabama"
2020-03-02,0,"Alabama"
2020-03-03,33,"Alabama"
2020-03-04,32,"Alabama"
2020-03-05,0,"Alabama"
2020-03-06,18,"Alabama"
2020-03-07,21,"Alabama"
2020-03-08,0,"Alabama"
2020-03-09,17,"Alabama"
2020-03-10,0,"Alabama"
2020-03-11,17,"Alabama"
2020-03-12,0,"Alabama"
2020-03-13,0,"Alabama"
2020-03-14,42,"Alabama"
2020-03-15,30,"Alabama"
2020-03-16,35,"Alabama"
2020-03-17,0,"Alabama"
2020-03-18,24,"Alabama"
2020-03-19,24,"Alabama"
2020-03-20,17,"Alabama"
2020-03-21,29,"Alabama"
2020-03-22,49,"Alabama"
2020-03-23,38,"Alabama"
2020-03-24,26,"Alabama"
2020-03-25,35,"Alabama"
2020-03-26,27,"Alabama"
2020-03-27,42,"Alabama"
2020-03-28,59,"Alabama"
2020-03-29,45,"Alabama"
2020-03-30,40,"Alabama"
2020-03-31,55,"Alabama"
2020-04-01,40,"Alabama"
2020-04-02,35,"Alabama"
2020-04-03,34,"Alabama"
2020-04-04,77,"Alabama"
2020-04-05,57,"Alabama"
2020-04-06,27,"Alabama"
2020-04-07,32,"Alabama"
2020-04-08,32,"Alabama"
2020-04-09,82,"Alabama"
2020-04-10,46,"Alabama"
2020-04-11,49,"Alabama"
2020-04-12,100,"Alabama"
2020-04-13,37,"Alabama"
2020-04-14,27,"Alabama"
2020-04-15,31,"Alabama"
2020-04-16,47,"Alabama"
2020-04-17,27,"Alabama"
2020-04-18,36,"Alabama"
2020-04-19,70,"Alabama"
2020-04-20,26,"Alabama"
2020-04-21,49,"Alabama"
2020-04-22,38,"Alabama"
2020-04-23,56,"Alabama"
2020-04-24,48,"Alabama"
2020-04-25,36,"Alabama"
2020-04-26,55,"Alabama"
2020-04-27,49,"Alabama"
2020-04-28,33,"Alabama"
2020-04-29,53,"Alabama"
2020-04-30,36,"Alabama"
2020-05-01,34,"Alabama"
2020-05-02,37,"Alabama"
2020-05-03,77,"Alabama"
2020-05-04,32,"Alabama"
2020-05-05,25,"Alabama"
2020-05-06,32,"Alabama"
2020-05-07,56,"Alabama"
2020-05-08,38,"Alabama"
2020-05-09,50,"Alabama"
2020-05-10,39,"Alabama"
2020-05-11,28,"Alabama"
2020-05-12,28,"Alabama"
2020-05-13,25,"Alabama"
2020-05-14,49,"Alabama"
2020-05-15,22,"Alabama"
2020-05-16,68,"Alabama"
2020-02-18,15,"Alabama"
2020-02-19,17,"Alabama"
2020-02-20,0,"Alabama"
2020-02-21,18,"Alabama"
2020-02-22,21,"Alabama"
2020-02-23,21,"Alabama"
2020-02-24,26,"Alabama"
2020-02-25,17,"Alabama"
2020-02-26,17,"Alabama"
2020-02-27,17,"Alabama"
2020-02-28,18,"Alabama"
2020-02-29,21,"Alabama"
2020-03-01,21,"Alabama"
2020-03-02,0,"Alabama"
2020-03-03,33,"Alabama"
2020-03-04,32,"Alabama"
2020-03-05,0,"Alabama"
2020-03-06,18,"Alabama"
2020-03-07,21,"Alabama"
2020-03-08,0,"Alabama"
2020-03-09,17,"Alabama"
2020-03-10,0,"Alabama"
2020-03-11,17,"Alabama"
2020-03-12,0,"Alabama"
2020-03-13,0,"Alabama"
2020-03-14,42,"Alabama"
2020-03-15,30,"Alabama"
2020-03-16,35,"Alabama"
2020-03-17,0,"Alabama"
2020-03-18,24,"Alabama"
2020-03-19,24,"Alabama"
2020-03-20,17,"Alabama"
2020-03-21,29,"Alabama"
2020-03-22,49,"Alabama"
2020-03-23,38,"Alabama"
2020-03-24,26,"Alabama"
2020-03-25,35,"Alabama"
2020-03-26,27,"Alabama"
2020-03-27,42,"Alabama"
2020-03-28,59,"Alabama"
2020-03-29,45,"Alabama"
2020-03-30,40,"Alabama"
2020-03-31,55,"Alabama"
2020-04-01,40,"Alabama"
2020-04-02,35,"Alabama"
2020-04-03,34,"Alabama"
2020-04-04,77,"Alabama"
2020-04-05,57,"Alabama"
2020-04-06,27,"Alabama"
2020-04-07,32,"Alabama"
2020-04-08,32,"Alabama"
2020-04-09,82,"Alabama"
2020-04-10,46,"Alabama"
2020-04-11,49,"Alabama"
2020-04-12,100,"Alabama"
2020-04-13,37,"Alabama"
2020-04-14,27,"Alabama"
2020-04-15,31,"Alabama"
2020-04-16,47,"Alabama"
2020-04-17,27,"Alabama"
2020-04-18,36,"Alabama"
2020-04-19,70,"Alabama"
2020-04-20,26,"Alabama"
2020-04-21,49,"Alabama"
2020-04-22,38,"Alabama"
2020-04-23,56,"Alabama"
2020-04-24,48,"Alabama"
2020-04-25,36,"Alabama"
2020-04-26,55,"Alabama"
2020-04-27,49,"Alabama"
2020-04-28,33,"Alabama"
2020-04-29,53,"Alabama"
2020-04-30,36,"Alabama"
2020-05-01,34,"Alabama"
2020-05-02,37,"Alabama"
2020-05-03,77,"Alabama"
2020-05-04,32,"Alabama"
2020-05-05,25,"Alabama"
2020-05-06,32,"Alabama"
2020-05-07,56,"Alabama"
2020-05-08,38,"Alabama"
2020-05-09,50,"Alabama"
2020-05-10,39,"Alabama"
2020-05-11,28,"Alabama"
2020-05-12,28,"Alabama"
2020-05-13,25,"Alabama"
2020-05-14,49,"Alabama"
2020-05-15,22,"Alabama"
2020-05-16,68,"Alabama"
