"date","zoom_hits","state"
2020-05-06,48,"Arizona"
2020-05-07,43,"Arizona"
2020-05-08,41,"Arizona"
2020-05-09,28,"Arizona"
2020-05-10,30,"Arizona"
2020-05-11,36,"Arizona"
2020-05-12,39,"Arizona"
2020-05-13,36,"Arizona"
2020-05-14,42,"Arizona"
2020-05-15,39,"Arizona"
2020-05-16,23,"Arizona"
2020-02-18,4,"Alaska"
2020-02-19,6,"Alaska"
2020-02-20,4,"Alaska"
2020-02-21,8,"Alaska"
2020-02-22,4,"Alaska"
2020-02-23,4,"Alaska"
2020-02-24,5,"Alaska"
2020-02-25,0,"Alaska"
2020-02-26,4,"Alaska"
2020-02-27,4,"Alaska"
2020-02-28,6,"Alaska"
2020-02-29,0,"Alaska"
2020-03-01,4,"Alaska"
2020-03-02,7,"Alaska"
2020-03-03,6,"Alaska"
2020-03-04,5,"Alaska"
2020-03-05,4,"Alaska"
2020-03-06,10,"Alaska"
2020-03-07,5,"Alaska"
2020-03-08,4,"Alaska"
2020-03-09,4,"Alaska"
2020-03-10,4,"Alaska"
2020-03-11,4,"Alaska"
2020-03-12,7,"Alaska"
2020-03-13,6,"Alaska"
2020-03-14,4,"Alaska"
2020-03-15,9,"Alaska"
2020-03-16,20,"Alaska"
2020-03-17,31,"Alaska"
2020-03-18,18,"Alaska"
2020-03-19,30,"Alaska"
2020-03-20,50,"Alaska"
2020-03-21,19,"Alaska"
2020-03-22,27,"Alaska"
2020-03-23,55,"Alaska"
2020-03-24,62,"Alaska"
2020-03-25,70,"Alaska"
2020-03-26,70,"Alaska"
2020-03-27,63,"Alaska"
2020-03-28,28,"Alaska"
2020-03-29,41,"Alaska"
2020-03-30,64,"Alaska"
2020-03-31,100,"Alaska"
2020-04-01,68,"Alaska"
2020-04-02,71,"Alaska"
2020-04-03,76,"Alaska"
2020-04-04,40,"Alaska"
2020-04-05,44,"Alaska"
2020-04-06,49,"Alaska"
2020-04-07,60,"Alaska"
2020-04-08,65,"Alaska"
2020-04-09,54,"Alaska"
2020-04-10,57,"Alaska"
2020-04-11,30,"Alaska"
2020-04-12,28,"Alaska"
2020-04-13,43,"Alaska"
2020-04-14,41,"Alaska"
2020-04-15,46,"Alaska"
2020-04-16,45,"Alaska"
2020-04-17,40,"Alaska"
2020-04-18,28,"Alaska"
2020-04-19,21,"Alaska"
2020-04-20,34,"Alaska"
2020-04-21,45,"Alaska"
2020-04-22,45,"Alaska"
2020-04-23,48,"Alaska"
2020-04-24,33,"Alaska"
2020-04-25,13,"Alaska"
2020-04-26,9,"Alaska"
2020-04-27,32,"Alaska"
2020-04-28,36,"Alaska"
2020-04-29,36,"Alaska"
2020-04-30,30,"Alaska"
2020-05-01,21,"Alaska"
2020-05-02,16,"Alaska"
2020-05-03,21,"Alaska"
2020-05-04,16,"Alaska"
2020-05-05,20,"Alaska"
2020-05-06,27,"Alaska"
2020-05-07,30,"Alaska"
2020-05-08,17,"Alaska"
2020-05-09,9,"Alaska"
2020-05-10,20,"Alaska"
2020-05-11,23,"Alaska"
2020-05-12,30,"Alaska"
2020-05-13,23,"Alaska"
2020-05-14,30,"Alaska"
2020-05-15,25,"Alaska"
2020-05-16,19,"Alaska"
2020-02-18,4,"Alabama"
2020-02-19,7,"Alabama"
2020-02-20,5,"Alabama"
2020-02-21,4,"Alabama"
2020-02-22,6,"Alabama"
2020-02-23,4,"Alabama"
2020-02-24,6,"Alabama"
2020-02-25,5,"Alabama"
2020-02-26,6,"Alabama"
2020-02-27,3,"Alabama"
2020-02-28,7,"Alabama"
2020-02-29,2,"Alabama"
2020-03-01,5,"Alabama"
2020-03-02,6,"Alabama"
2020-03-03,7,"Alabama"
2020-03-04,5,"Alabama"
2020-03-05,7,"Alabama"
2020-03-06,7,"Alabama"
2020-03-07,2,"Alabama"
2020-03-08,5,"Alabama"
2020-03-09,3,"Alabama"
2020-03-10,6,"Alabama"
2020-03-11,5,"Alabama"
2020-03-12,10,"Alabama"
2020-03-13,10,"Alabama"
2020-03-14,8,"Alabama"
2020-03-15,13,"Alabama"
2020-03-16,27,"Alabama"
2020-03-17,28,"Alabama"
2020-03-18,47,"Alabama"
2020-03-19,39,"Alabama"
2020-03-20,44,"Alabama"
2020-03-21,24,"Alabama"
2020-03-22,49,"Alabama"
2020-03-23,63,"Alabama"
2020-03-24,62,"Alabama"
2020-03-25,63,"Alabama"
2020-03-26,67,"Alabama"
2020-03-27,74,"Alabama"
2020-03-28,50,"Alabama"
2020-03-29,69,"Alabama"
2020-03-30,95,"Alabama"
2020-03-31,100,"Alabama"
2020-04-01,100,"Alabama"
2020-04-02,95,"Alabama"
2020-04-03,78,"Alabama"
2020-04-04,56,"Alabama"
2020-04-05,74,"Alabama"
2020-04-06,92,"Alabama"
2020-04-07,94,"Alabama"
2020-04-08,74,"Alabama"
2020-04-09,80,"Alabama"
2020-04-10,56,"Alabama"
2020-04-11,37,"Alabama"
2020-04-12,57,"Alabama"
2020-04-13,54,"Alabama"
2020-04-14,77,"Alabama"
2020-04-15,57,"Alabama"
2020-04-16,73,"Alabama"
2020-04-17,55,"Alabama"
2020-04-18,29,"Alabama"
2020-04-19,39,"Alabama"
2020-04-20,52,"Alabama"
2020-04-21,48,"Alabama"
2020-04-22,59,"Alabama"
2020-04-23,48,"Alabama"
2020-04-24,49,"Alabama"
2020-04-25,32,"Alabama"
2020-04-26,36,"Alabama"
2020-04-27,43,"Alabama"
2020-04-28,52,"Alabama"
2020-04-29,41,"Alabama"
2020-04-30,45,"Alabama"
2020-05-01,33,"Alabama"
2020-05-02,24,"Alabama"
2020-05-03,29,"Alabama"
2020-05-04,36,"Alabama"
2020-05-05,33,"Alabama"
2020-05-06,38,"Alabama"
2020-05-07,32,"Alabama"
2020-05-08,33,"Alabama"
2020-05-09,16,"Alabama"
2020-05-10,25,"Alabama"
2020-05-11,33,"Alabama"
2020-05-12,27,"Alabama"
2020-05-13,40,"Alabama"
2020-05-14,33,"Alabama"
2020-05-15,27,"Alabama"
2020-05-16,16,"Alabama"
2020-02-18,4,"Alabama"
2020-02-19,7,"Alabama"
2020-02-20,5,"Alabama"
2020-02-21,4,"Alabama"
2020-02-22,6,"Alabama"
2020-02-23,4,"Alabama"
2020-02-24,6,"Alabama"
2020-02-25,5,"Alabama"
2020-02-26,6,"Alabama"
2020-02-27,3,"Alabama"
2020-02-28,7,"Alabama"
2020-02-29,2,"Alabama"
2020-03-01,5,"Alabama"
2020-03-02,6,"Alabama"
2020-03-03,7,"Alabama"
2020-03-04,5,"Alabama"
2020-03-05,7,"Alabama"
2020-03-06,7,"Alabama"
2020-03-07,2,"Alabama"
2020-03-08,5,"Alabama"
2020-03-09,3,"Alabama"
2020-03-10,6,"Alabama"
2020-03-11,5,"Alabama"
2020-03-12,10,"Alabama"
2020-03-13,10,"Alabama"
2020-03-14,8,"Alabama"
2020-03-15,13,"Alabama"
2020-03-16,27,"Alabama"
2020-03-17,28,"Alabama"
2020-03-18,47,"Alabama"
2020-03-19,39,"Alabama"
2020-03-20,44,"Alabama"
2020-03-21,24,"Alabama"
2020-03-22,49,"Alabama"
2020-03-23,63,"Alabama"
2020-03-24,62,"Alabama"
2020-03-25,63,"Alabama"
2020-03-26,67,"Alabama"
2020-03-27,74,"Alabama"
2020-03-28,50,"Alabama"
2020-03-29,69,"Alabama"
2020-03-30,95,"Alabama"
2020-03-31,100,"Alabama"
2020-04-01,100,"Alabama"
2020-04-02,95,"Alabama"
2020-04-03,78,"Alabama"
2020-04-04,56,"Alabama"
2020-04-05,74,"Alabama"
2020-04-06,92,"Alabama"
2020-04-07,94,"Alabama"
2020-04-08,74,"Alabama"
2020-04-09,80,"Alabama"
2020-04-10,56,"Alabama"
2020-04-11,37,"Alabama"
2020-04-12,57,"Alabama"
2020-04-13,54,"Alabama"
2020-04-14,77,"Alabama"
2020-04-15,57,"Alabama"
2020-04-16,73,"Alabama"
2020-04-17,55,"Alabama"
2020-04-18,29,"Alabama"
2020-04-19,39,"Alabama"
2020-04-20,52,"Alabama"
2020-04-21,48,"Alabama"
2020-04-22,59,"Alabama"
2020-04-23,48,"Alabama"
2020-04-24,49,"Alabama"
2020-04-25,32,"Alabama"
2020-04-26,36,"Alabama"
2020-04-27,43,"Alabama"
2020-04-28,52,"Alabama"
2020-04-29,41,"Alabama"
2020-04-30,45,"Alabama"
2020-05-01,33,"Alabama"
2020-05-02,24,"Alabama"
2020-05-03,29,"Alabama"
2020-05-04,36,"Alabama"
2020-05-05,33,"Alabama"
2020-05-06,38,"Alabama"
2020-05-07,32,"Alabama"
2020-05-08,33,"Alabama"
2020-05-09,16,"Alabama"
2020-05-10,25,"Alabama"
2020-05-11,33,"Alabama"
2020-05-12,27,"Alabama"
2020-05-13,40,"Alabama"
2020-05-14,33,"Alabama"
2020-05-15,27,"Alabama"
2020-05-16,16,"Alabama"
