"date","ticketmaster_hits","state"
2020-05-06,11,"Arizona"
2020-05-07,12,"Arizona"
2020-05-08,47,"Arizona"
2020-05-09,28,"Arizona"
2020-05-10,9,"Arizona"
2020-05-11,11,"Arizona"
2020-05-12,15,"Arizona"
2020-05-13,11,"Arizona"
2020-05-14,8,"Arizona"
2020-05-15,10,"Arizona"
2020-05-16,8,"Arizona"
2020-02-18,0,"Alaska"
2020-02-19,0,"Alaska"
2020-02-20,0,"Alaska"
2020-02-21,0,"Alaska"
2020-02-22,0,"Alaska"
2020-02-23,0,"Alaska"
2020-02-24,0,"Alaska"
2020-02-25,64,"Alaska"
2020-02-26,0,"Alaska"
2020-02-27,0,"Alaska"
2020-02-28,100,"Alaska"
2020-02-29,0,"Alaska"
2020-03-01,0,"Alaska"
2020-03-02,0,"Alaska"
2020-03-03,65,"Alaska"
2020-03-04,65,"Alaska"
2020-03-05,67,"Alaska"
2020-03-06,66,"Alaska"
2020-03-07,0,"Alaska"
2020-03-08,0,"Alaska"
2020-03-09,66,"Alaska"
2020-03-10,66,"Alaska"
2020-03-11,0,"Alaska"
2020-03-12,64,"Alaska"
2020-03-13,0,"Alaska"
2020-03-14,72,"Alaska"
2020-03-15,76,"Alaska"
2020-03-16,0,"Alaska"
2020-03-17,0,"Alaska"
2020-03-18,63,"Alaska"
2020-03-19,63,"Alaska"
2020-03-20,0,"Alaska"
2020-03-21,0,"Alaska"
2020-03-22,0,"Alaska"
2020-03-23,58,"Alaska"
2020-03-24,0,"Alaska"
2020-03-25,59,"Alaska"
2020-03-26,0,"Alaska"
2020-03-27,0,"Alaska"
2020-03-28,0,"Alaska"
2020-03-29,0,"Alaska"
2020-03-30,0,"Alaska"
2020-03-31,0,"Alaska"
2020-04-01,0,"Alaska"
2020-04-02,0,"Alaska"
2020-04-03,0,"Alaska"
2020-04-04,0,"Alaska"
2020-04-05,0,"Alaska"
2020-04-06,0,"Alaska"
2020-04-07,0,"Alaska"
2020-04-08,0,"Alaska"
2020-04-09,0,"Alaska"
2020-04-10,0,"Alaska"
2020-04-11,0,"Alaska"
2020-04-12,0,"Alaska"
2020-04-13,0,"Alaska"
2020-04-14,53,"Alaska"
2020-04-15,0,"Alaska"
2020-04-16,0,"Alaska"
2020-04-17,0,"Alaska"
2020-04-18,65,"Alaska"
2020-04-19,0,"Alaska"
2020-04-20,0,"Alaska"
2020-04-21,55,"Alaska"
2020-04-22,56,"Alaska"
2020-04-23,0,"Alaska"
2020-04-24,0,"Alaska"
2020-04-25,0,"Alaska"
2020-04-26,65,"Alaska"
2020-04-27,0,"Alaska"
2020-04-28,0,"Alaska"
2020-04-29,0,"Alaska"
2020-04-30,0,"Alaska"
2020-05-01,56,"Alaska"
2020-05-02,0,"Alaska"
2020-05-03,0,"Alaska"
2020-05-04,0,"Alaska"
2020-05-05,0,"Alaska"
2020-05-06,0,"Alaska"
2020-05-07,0,"Alaska"
2020-05-08,0,"Alaska"
2020-05-09,0,"Alaska"
2020-05-10,0,"Alaska"
2020-05-11,0,"Alaska"
2020-05-12,0,"Alaska"
2020-05-13,0,"Alaska"
2020-05-14,0,"Alaska"
2020-05-15,0,"Alaska"
2020-05-16,0,"Alaska"
2020-02-18,47,"Alabama"
2020-02-19,42,"Alabama"
2020-02-20,42,"Alabama"
2020-02-21,38,"Alabama"
2020-02-22,44,"Alabama"
2020-02-23,22,"Alabama"
2020-02-24,55,"Alabama"
2020-02-25,37,"Alabama"
2020-02-26,48,"Alabama"
2020-02-27,67,"Alabama"
2020-02-28,25,"Alabama"
2020-02-29,80,"Alabama"
2020-03-01,44,"Alabama"
2020-03-02,12,"Alabama"
2020-03-03,64,"Alabama"
2020-03-04,46,"Alabama"
2020-03-05,42,"Alabama"
2020-03-06,44,"Alabama"
2020-03-07,30,"Alabama"
2020-03-08,37,"Alabama"
2020-03-09,18,"Alabama"
2020-03-10,50,"Alabama"
2020-03-11,43,"Alabama"
2020-03-12,42,"Alabama"
2020-03-13,43,"Alabama"
2020-03-14,38,"Alabama"
2020-03-15,14,"Alabama"
2020-03-16,19,"Alabama"
2020-03-17,100,"Alabama"
2020-03-18,25,"Alabama"
2020-03-19,13,"Alabama"
2020-03-20,12,"Alabama"
2020-03-21,28,"Alabama"
2020-03-22,0,"Alabama"
2020-03-23,12,"Alabama"
2020-03-24,0,"Alabama"
2020-03-25,19,"Alabama"
2020-03-26,0,"Alabama"
2020-03-27,0,"Alabama"
2020-03-28,14,"Alabama"
2020-03-29,14,"Alabama"
2020-03-30,0,"Alabama"
2020-03-31,23,"Alabama"
2020-04-01,12,"Alabama"
2020-04-02,12,"Alabama"
2020-04-03,24,"Alabama"
2020-04-04,14,"Alabama"
2020-04-05,0,"Alabama"
2020-04-06,12,"Alabama"
2020-04-07,11,"Alabama"
2020-04-08,23,"Alabama"
2020-04-09,0,"Alabama"
2020-04-10,18,"Alabama"
2020-04-11,14,"Alabama"
2020-04-12,0,"Alabama"
2020-04-13,11,"Alabama"
2020-04-14,17,"Alabama"
2020-04-15,11,"Alabama"
2020-04-16,22,"Alabama"
2020-04-17,12,"Alabama"
2020-04-18,26,"Alabama"
2020-04-19,0,"Alabama"
2020-04-20,33,"Alabama"
2020-04-21,23,"Alabama"
2020-04-22,23,"Alabama"
2020-04-23,16,"Alabama"
2020-04-24,23,"Alabama"
2020-04-25,26,"Alabama"
2020-04-26,13,"Alabama"
2020-04-27,18,"Alabama"
2020-04-28,0,"Alabama"
2020-04-29,0,"Alabama"
2020-04-30,11,"Alabama"
2020-05-01,24,"Alabama"
2020-05-02,0,"Alabama"
2020-05-03,14,"Alabama"
2020-05-04,12,"Alabama"
2020-05-05,11,"Alabama"
2020-05-06,23,"Alabama"
2020-05-07,12,"Alabama"
2020-05-08,35,"Alabama"
2020-05-09,13,"Alabama"
2020-05-10,0,"Alabama"
2020-05-11,24,"Alabama"
2020-05-12,12,"Alabama"
2020-05-13,18,"Alabama"
2020-05-14,0,"Alabama"
2020-05-15,0,"Alabama"
2020-05-16,28,"Alabama"
2020-02-18,47,"Alabama"
2020-02-19,42,"Alabama"
2020-02-20,42,"Alabama"
2020-02-21,38,"Alabama"
2020-02-22,44,"Alabama"
2020-02-23,22,"Alabama"
2020-02-24,55,"Alabama"
2020-02-25,37,"Alabama"
2020-02-26,48,"Alabama"
2020-02-27,67,"Alabama"
2020-02-28,25,"Alabama"
2020-02-29,80,"Alabama"
2020-03-01,44,"Alabama"
2020-03-02,12,"Alabama"
2020-03-03,64,"Alabama"
2020-03-04,46,"Alabama"
2020-03-05,42,"Alabama"
2020-03-06,44,"Alabama"
2020-03-07,30,"Alabama"
2020-03-08,37,"Alabama"
2020-03-09,18,"Alabama"
2020-03-10,50,"Alabama"
2020-03-11,43,"Alabama"
2020-03-12,42,"Alabama"
2020-03-13,43,"Alabama"
2020-03-14,38,"Alabama"
2020-03-15,14,"Alabama"
2020-03-16,19,"Alabama"
2020-03-17,100,"Alabama"
2020-03-18,25,"Alabama"
2020-03-19,13,"Alabama"
2020-03-20,12,"Alabama"
2020-03-21,28,"Alabama"
2020-03-22,0,"Alabama"
2020-03-23,12,"Alabama"
2020-03-24,0,"Alabama"
2020-03-25,19,"Alabama"
2020-03-26,0,"Alabama"
2020-03-27,0,"Alabama"
2020-03-28,14,"Alabama"
2020-03-29,14,"Alabama"
2020-03-30,0,"Alabama"
2020-03-31,23,"Alabama"
2020-04-01,12,"Alabama"
2020-04-02,12,"Alabama"
2020-04-03,24,"Alabama"
2020-04-04,14,"Alabama"
2020-04-05,0,"Alabama"
2020-04-06,12,"Alabama"
2020-04-07,11,"Alabama"
2020-04-08,23,"Alabama"
2020-04-09,0,"Alabama"
2020-04-10,18,"Alabama"
2020-04-11,14,"Alabama"
2020-04-12,0,"Alabama"
2020-04-13,11,"Alabama"
2020-04-14,17,"Alabama"
2020-04-15,11,"Alabama"
2020-04-16,22,"Alabama"
2020-04-17,12,"Alabama"
2020-04-18,26,"Alabama"
2020-04-19,0,"Alabama"
2020-04-20,33,"Alabama"
2020-04-21,23,"Alabama"
2020-04-22,23,"Alabama"
2020-04-23,16,"Alabama"
2020-04-24,23,"Alabama"
2020-04-25,26,"Alabama"
2020-04-26,13,"Alabama"
2020-04-27,18,"Alabama"
2020-04-28,0,"Alabama"
2020-04-29,0,"Alabama"
2020-04-30,11,"Alabama"
2020-05-01,24,"Alabama"
2020-05-02,0,"Alabama"
2020-05-03,14,"Alabama"
2020-05-04,12,"Alabama"
2020-05-05,11,"Alabama"
2020-05-06,23,"Alabama"
2020-05-07,12,"Alabama"
2020-05-08,35,"Alabama"
2020-05-09,13,"Alabama"
2020-05-10,0,"Alabama"
2020-05-11,24,"Alabama"
2020-05-12,12,"Alabama"
2020-05-13,18,"Alabama"
2020-05-14,0,"Alabama"
2020-05-15,0,"Alabama"
2020-05-16,28,"Alabama"
